Year,Date_Collected,Hatch_Date,TL,Stage,Stage2,RM,DOY,meanC
2011,5/17/2011,5/7/2011,11,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/7/2011,11,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/7/2011,11,FM,2,56.7,136,15.54868385
2011,5/17/2011,5/6/2011,11.1,FM,2,116.9,136,15.54868385
2011,5/17/2011,5/6/2011,11.1,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/6/2011,11.1,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/6/2011,11.1,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/6/2011,11.1,FM,2,59.8,136,15.54868385
2011,5/17/2011,5/6/2011,11.1,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/6/2011,11.1,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/6/2011,11.2,FM,2,118.5,136,15.54868385
2011,5/17/2011,5/6/2011,11.2,FM,2,118.5,136,15.54868385
2011,5/17/2011,5/6/2011,11.2,FM,2,116.9,136,15.54868385
2011,5/17/2011,5/6/2011,11.2,FM,2,116.9,136,15.54868385
2011,5/17/2011,5/6/2011,11.2,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/6/2011,11.2,FM,2,59.8,136,15.54868385
2011,5/17/2011,5/6/2011,11.2,FM,2,56.7,136,15.54868385
2011,5/17/2011,5/6/2011,11.2,FM,2,56.7,136,15.54868385
2011,5/17/2011,5/6/2011,11.3,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/6/2011,11.3,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/6/2011,11.3,FM,2,59.8,136,15.54868385
2011,5/17/2011,5/6/2011,11.3,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/6/2011,11.3,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.4,FM,2,116.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.4,FM,2,116.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.4,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/5/2011,11.4,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/5/2011,11.4,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/5/2011,11.4,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.4,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.4,FM,2,56.7,136,15.54868385
2011,5/17/2011,5/5/2011,11.4,FM,2,56.7,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,116.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,116.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,116.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,56.7,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,56.7,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,48.5,136,15.54868385
2011,5/17/2011,5/5/2011,11.5,FM,2,43.8,136,15.54868385
2011,5/17/2011,5/5/2011,11.6,FM,2,118.5,136,15.54868385
2011,5/17/2011,5/5/2011,11.6,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/5/2011,11.6,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/5/2011,11.6,FM,2,67.2,136,15.54868385
2011,5/17/2011,5/5/2011,11.6,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/5/2011,11.6,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/4/2011,11.7,FM,2,116.9,136,15.54868385
2011,5/17/2011,5/4/2011,11.7,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/4/2011,11.7,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/4/2011,11.7,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/4/2011,11.7,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/4/2011,11.7,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/4/2011,11.7,FM,2,56.7,136,15.54868385
2011,5/17/2011,5/4/2011,11.8,FM,2,116.9,136,15.54868385
2011,5/17/2011,5/4/2011,11.8,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/4/2011,11.8,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/4/2011,11.8,FM,2,59.8,136,15.54868385
2011,5/17/2011,5/4/2011,11.8,FM,2,59.8,136,15.54868385
2011,5/17/2011,5/4/2011,11.8,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/4/2011,11.8,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/4/2011,11.8,FM,2,43.8,136,15.54868385
2011,5/17/2011,5/4/2011,11.9,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/4/2011,11.9,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/4/2011,11.9,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/4/2011,11.9,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/4/2011,11.9,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/3/2011,12,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/3/2011,12,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/3/2011,12,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/3/2011,12,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/3/2011,12,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/3/2011,12,FM,2,56.7,136,15.54868385
2011,5/17/2011,5/3/2011,12.1,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/3/2011,12.1,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/3/2011,12.1,FM,2,56.7,136,15.54868385
2011,5/17/2011,5/3/2011,12.2,FM,2,118.5,136,15.54868385
2011,5/17/2011,5/3/2011,12.2,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/3/2011,12.2,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/3/2011,12.2,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/3/2011,12.2,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/3/2011,12.2,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/2/2011,12.3,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/2/2011,12.3,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/2/2011,12.3,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/2/2011,12.3,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/2/2011,12.3,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/2/2011,12.4,FM,2,116.9,136,15.54868385
2011,5/17/2011,5/2/2011,12.4,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/2/2011,12.4,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/1/2011,12.6,FM,2,113.2,136,15.54868385
2011,5/17/2011,5/1/2011,12.6,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/1/2011,12.7,FM,2,57.9,136,15.54868385
2011,5/17/2011,5/1/2011,12.8,FM,2,118.5,136,15.54868385
2011,5/18/2011,5/10/2011,10.2,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/10/2011,10.3,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/10/2011,10.4,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/9/2011,10.6,FM,2,107.6,137,15.45535385
2011,5/18/2011,5/9/2011,10.6,FM,2,107.6,137,15.45535385
2011,5/18/2011,5/9/2011,10.6,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/9/2011,10.6,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/9/2011,10.7,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/8/2011,10.8,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/8/2011,10.9,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/8/2011,10.9,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/8/2011,11,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/8/2011,11,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/8/2011,11,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/8/2011,11,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/7/2011,11.1,FM,2,107.6,137,15.45535385
2011,5/18/2011,5/7/2011,11.1,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/7/2011,11.1,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/7/2011,11.2,FM,2,24.7,137,15.45535385
2011,5/18/2011,5/7/2011,11.2,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/7/2011,11.3,FM,2,107.6,137,15.45535385
2011,5/18/2011,5/7/2011,11.3,FM,2,107.6,137,15.45535385
2011,5/18/2011,5/7/2011,11.3,FM,2,24.7,137,15.45535385
2011,5/18/2011,5/7/2011,11.3,FM,2,24.7,137,15.45535385
2011,5/18/2011,5/7/2011,11.3,FM,2,24.7,137,15.45535385
2011,5/18/2011,5/7/2011,11.3,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/7/2011,11.3,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/6/2011,11.4,FM,2,107.6,137,15.45535385
2011,5/18/2011,5/6/2011,11.5,FM,2,107.6,137,15.45535385
2011,5/18/2011,5/6/2011,11.5,FM,2,106.4,137,15.45535385
2011,5/18/2011,5/6/2011,11.5,FM,2,99.3,137,15.45535385
2011,5/18/2011,5/6/2011,11.5,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/6/2011,11.5,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/6/2011,11.5,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/6/2011,11.5,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/6/2011,11.6,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/6/2011,11.6,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/6/2011,11.6,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/5/2011,11.7,FM,2,42.6,137,15.45535385
2011,5/18/2011,5/5/2011,11.7,FM,2,35.,137,15.45535385
2011,5/18/2011,5/5/2011,11.7,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/5/2011,11.8,FM,2,99.3,137,15.45535385
2011,5/18/2011,5/5/2011,11.8,FM,2,96.4,137,15.45535385
2011,5/18/2011,5/5/2011,11.8,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/5/2011,11.8,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/5/2011,11.8,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/5/2011,11.9,FM,2,42.6,137,15.45535385
2011,5/18/2011,5/5/2011,11.9,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/4/2011,12,FM,2,96.4,137,15.45535385
2011,5/18/2011,5/4/2011,12,FM,2,42.6,137,15.45535385
2011,5/18/2011,5/4/2011,12,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/4/2011,12,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/4/2011,12,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/4/2011,12,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/4/2011,12.1,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/4/2011,12.1,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/4/2011,12.2,FM,2,42.6,137,15.45535385
2011,5/18/2011,5/4/2011,12.2,FM,2,24.7,137,15.45535385
2011,5/18/2011,5/4/2011,12.2,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/4/2011,12.2,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/4/2011,12.2,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/3/2011,12.3,FM,2,107.6,137,15.45535385
2011,5/18/2011,5/3/2011,12.3,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/3/2011,12.3,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/3/2011,12.3,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/3/2011,12.4,FM,2,96.4,137,15.45535385
2011,5/18/2011,5/3/2011,12.4,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/3/2011,12.4,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/3/2011,12.4,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/3/2011,12.5,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/3/2011,12.5,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/2/2011,12.6,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/2/2011,12.6,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/2/2011,12.6,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/2/2011,12.7,FM,2,35.,137,15.45535385
2011,5/18/2011,5/2/2011,12.7,FM,2,35.,137,15.45535385
2011,5/18/2011,5/2/2011,12.7,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/2/2011,12.7,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/2/2011,12.7,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/2/2011,12.8,FM,2,88.8,137,15.45535385
2011,5/18/2011,5/2/2011,12.8,FM,2,42.6,137,15.45535385
2011,5/18/2011,5/2/2011,12.8,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/2/2011,12.8,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/2/2011,12.8,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/1/2011,12.9,FM,2,35.,137,15.45535385
2011,5/18/2011,5/1/2011,12.9,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/1/2011,12.9,FM,2,24.5,137,15.45535385
2011,5/18/2011,5/1/2011,13,FM,2,24.5,137,15.45535385
2011,5/18/2011,4/30/2011,13.2,FM,2,24.7,137,15.45535385
2011,5/18/2011,4/30/2011,13.2,FM,2,24.7,137,15.45535385
2011,5/18/2011,4/30/2011,13.2,FM,2,24.5,137,15.45535385
2011,5/18/2011,4/30/2011,13.3,FM,2,42.6,137,15.45535385
2011,5/18/2011,4/30/2011,13.3,FM,2,24.5,137,15.45535385
2011,5/18/2011,4/30/2011,13.4,FM,2,24.5,137,15.45535385
2011,5/18/2011,4/29/2011,13.5,FM,2,24.5,137,15.45535385
2011,5/19/2011,5/10/2011,10.6,FM,2,10.,138,15.16818462
2011,5/19/2011,5/10/2011,10.6,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/9/2011,10.8,FM,2,10.,138,15.16818462
2011,5/19/2011,5/9/2011,10.9,FM,2,10.,138,15.16818462
2011,5/19/2011,5/9/2011,11,FM,2,10.,138,15.16818462
2011,5/19/2011,5/9/2011,11,FM,2,10.,138,15.16818462
2011,5/19/2011,5/8/2011,11.1,FM,2,10.,138,15.16818462
2011,5/19/2011,5/8/2011,11.2,FM,2,10.,138,15.16818462
2011,5/19/2011,5/8/2011,11.2,FM,2,10.,138,15.16818462
2011,5/19/2011,5/8/2011,11.2,FM,2,10.,138,15.16818462
2011,5/19/2011,5/8/2011,11.3,FM,2,10.,138,15.16818462
2011,5/19/2011,5/8/2011,11.3,FM,2,10.,138,15.16818462
2011,5/19/2011,5/8/2011,11.3,FM,2,10.,138,15.16818462
2011,5/19/2011,5/8/2011,11.3,FM,2,10.,138,15.16818462
2011,5/19/2011,5/7/2011,11.4,FM,2,10.,138,15.16818462
2011,5/19/2011,5/7/2011,11.4,FM,2,10.,138,15.16818462
2011,5/19/2011,5/7/2011,11.4,FM,2,10.,138,15.16818462
2011,5/19/2011,5/7/2011,11.5,FM,2,10.,138,15.16818462
2011,5/19/2011,5/7/2011,11.5,FM,2,10.,138,15.16818462
2011,5/19/2011,5/7/2011,11.5,FM,2,10.,138,15.16818462
2011,5/19/2011,5/7/2011,11.5,FM,2,10.,138,15.16818462
2011,5/19/2011,5/7/2011,11.5,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/7/2011,11.6,FM,2,10.,138,15.16818462
2011,5/19/2011,5/7/2011,11.6,FM,2,10.,138,15.16818462
2011,5/19/2011,5/7/2011,11.6,FM,2,10.,138,15.16818462
2011,5/19/2011,5/7/2011,11.6,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/7/2011,11.6,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/6/2011,11.7,FM,2,10.,138,15.16818462
2011,5/19/2011,5/6/2011,11.7,FM,2,10.,138,15.16818462
2011,5/19/2011,5/6/2011,11.7,FM,2,10.,138,15.16818462
2011,5/19/2011,5/6/2011,11.7,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/6/2011,11.8,FM,2,10.,138,15.16818462
2011,5/19/2011,5/6/2011,11.8,FM,2,10.,138,15.16818462
2011,5/19/2011,5/6/2011,11.8,FM,2,10.,138,15.16818462
2011,5/19/2011,5/6/2011,11.8,FM,2,10.,138,15.16818462
2011,5/19/2011,5/6/2011,11.9,FM,2,10.,138,15.16818462
2011,5/19/2011,5/6/2011,11.9,FM,2,10.,138,15.16818462
2011,5/19/2011,5/6/2011,11.9,FM,2,10.,138,15.16818462
2011,5/19/2011,5/6/2011,11.9,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/5/2011,12,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/5/2011,12.1,FM,2,17.7,138,15.16818462
2011,5/19/2011,5/5/2011,12.1,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12.1,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12.1,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12.1,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12.2,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12.2,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12.2,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12.2,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12.2,FM,2,10.,138,15.16818462
2011,5/19/2011,5/5/2011,12.2,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/5/2011,12.2,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/4/2011,12.3,FM,2,10.,138,15.16818462
2011,5/19/2011,5/4/2011,12.3,FM,2,10.,138,15.16818462
2011,5/19/2011,5/4/2011,12.3,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/4/2011,12.3,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/4/2011,12.3,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/4/2011,12.4,FM,2,10.,138,15.16818462
2011,5/19/2011,5/4/2011,12.4,FM,2,10.,138,15.16818462
2011,5/19/2011,5/4/2011,12.4,FM,2,10.,138,15.16818462
2011,5/19/2011,5/4/2011,12.4,FM,2,10.,138,15.16818462
2011,5/19/2011,5/4/2011,12.4,FM,2,10.,138,15.16818462
2011,5/19/2011,5/4/2011,12.4,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/4/2011,12.4,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/4/2011,12.5,FM,2,10.,138,15.16818462
2011,5/19/2011,5/4/2011,12.5,FM,2,10.,138,15.16818462
2011,5/19/2011,5/4/2011,12.5,FM,2,10.,138,15.16818462
2011,5/19/2011,5/4/2011,12.5,FM,2,10.,138,15.16818462
2011,5/19/2011,5/4/2011,12.5,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/3/2011,12.6,FM,2,10.,138,15.16818462
2011,5/19/2011,5/3/2011,12.6,FM,2,10.,138,15.16818462
2011,5/19/2011,5/3/2011,12.6,FM,2,10.,138,15.16818462
2011,5/19/2011,5/3/2011,12.6,FM,2,10.,138,15.16818462
2011,5/19/2011,5/3/2011,12.7,FM,2,17.7,138,15.16818462
2011,5/19/2011,5/3/2011,12.7,FM,2,10.,138,15.16818462
2011,5/19/2011,5/3/2011,12.7,FM,2,10.,138,15.16818462
2011,5/19/2011,5/3/2011,12.7,FM,2,10.,138,15.16818462
2011,5/19/2011,5/3/2011,12.8,FM,2,10.,138,15.16818462
2011,5/19/2011,5/3/2011,12.8,FM,2,10.,138,15.16818462
2011,5/19/2011,5/3/2011,12.8,FM,2,10.,138,15.16818462
2011,5/19/2011,5/3/2011,12.8,FM,2,10.,138,15.16818462
2011,5/19/2011,5/3/2011,12.8,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/3/2011,12.8,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/2/2011,12.9,FM,2,10.,138,15.16818462
2011,5/19/2011,5/2/2011,12.9,FM,2,10.,138,15.16818462
2011,5/19/2011,5/2/2011,12.9,FM,2,10.,138,15.16818462
2011,5/19/2011,5/2/2011,12.9,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/2/2011,13,FM,2,10.,138,15.16818462
2011,5/19/2011,5/2/2011,13,FM,2,10.,138,15.16818462
2011,5/19/2011,5/2/2011,13,FM,2,10.,138,15.16818462
2011,5/19/2011,5/2/2011,13,FM,2,10.,138,15.16818462
2011,5/19/2011,5/2/2011,13,FM,2,10.,138,15.16818462
2011,5/19/2011,5/2/2011,13.1,FM,2,17.7,138,15.16818462
2011,5/19/2011,5/2/2011,13.1,FM,2,17.7,138,15.16818462
2011,5/19/2011,5/2/2011,13.1,FM,2,17.7,138,15.16818462
2011,5/19/2011,5/2/2011,13.1,FM,2,16.4,138,15.16818462
2011,5/19/2011,5/2/2011,13.1,FM,2,10.,138,15.16818462
2011,5/19/2011,5/2/2011,13.1,FM,2,10.,138,15.16818462
2011,5/19/2011,5/1/2011,13.2,FM,2,17.7,138,15.16818462
2011,5/19/2011,5/1/2011,13.2,FM,2,17.7,138,15.16818462
2011,5/19/2011,5/1/2011,13.2,FM,2,8.1,138,15.16818462
2011,5/19/2011,5/1/2011,13.3,FM,2,10.,138,15.16818462
2011,5/19/2011,5/1/2011,13.3,FM,2,10.,138,15.16818462
2011,5/19/2011,5/1/2011,13.3,FM,2,10.,138,15.16818462
2011,5/19/2011,5/1/2011,13.4,FM,2,17.7,138,15.16818462
2011,5/19/2011,5/1/2011,13.4,FM,2,17.7,138,15.16818462
2011,5/19/2011,5/1/2011,13.4,FM,2,10.,138,15.16818462
2011,5/19/2011,5/1/2011,13.4,FM,2,10.,138,15.16818462
2011,5/19/2011,4/30/2011,13.5,FM,2,17.7,138,15.16818462
2011,5/19/2011,4/30/2011,13.5,FM,2,10.,138,15.16818462
2011,5/19/2011,4/30/2011,13.5,FM,2,10.,138,15.16818462
2011,5/19/2011,4/30/2011,13.5,FM,2,10.,138,15.16818462
2011,5/19/2011,4/30/2011,13.5,FM,2,10.,138,15.16818462
2011,5/19/2011,4/30/2011,13.5,FM,2,8.1,138,15.16818462
2011,5/19/2011,4/30/2011,13.6,FM,2,10.,138,15.16818462
2011,5/19/2011,4/30/2011,13.6,FM,2,10.,138,15.16818462
2011,5/19/2011,4/30/2011,13.6,FM,2,10.,138,15.16818462
2011,5/19/2011,4/30/2011,13.6,FM,2,8.1,138,15.16818462
2011,5/19/2011,4/30/2011,13.7,FM,2,10.,138,15.16818462
2011,5/19/2011,4/29/2011,13.8,FM,2,10.,138,15.16818462
2011,5/19/2011,4/29/2011,14,FM,2,17.7,138,15.16818462
2011,5/19/2011,4/28/2011,14.1,FM,2,10.,138,15.16818462
2011,5/19/2011,4/28/2011,14.3,FM,2,10.,138,15.16818462
2011,5/19/2011,4/27/2011,14.4,FM,2,10.,138,15.16818462
2011,6/14/2011,6/4/2011,11,FM,2,57.9,164,15.07485462
2011,6/14/2011,6/2/2011,11.4,FM,2,57.9,164,15.07485462
2011,6/14/2011,5/31/2011,12,FM,2,124.8,164,15.07485462
2011,6/14/2011,5/31/2011,12,FM,2,119.5,164,15.07485462
2011,6/14/2011,5/30/2011,12.4,FM,2,119.5,164,15.07485462
2011,6/14/2011,5/27/2011,13.4,FM,2,124.8,164,15.07485462
2011,6/14/2011,5/26/2011,13.6,FM,2,124.8,164,15.07485462
2011,6/15/2011,6/3/2011,11.5,FM,2,96.4,165,14.95998692
2011,6/15/2011,6/1/2011,12.2,FM,2,90.,165,14.95998692
2011,6/16/2011,6/5/2011,11.3,FM,2,10.,166,14.86665692
2011,6/16/2011,6/2/2011,12.2,FM,2,7.,166,14.86665692
2012,5/14/2012,5/7/2012,10.1,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/7/2012,10.1,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/6/2012,10.3,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/6/2012,10.4,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/5/2012,10.6,FM,2,142.4,134,17.04196385
2012,5/14/2012,5/5/2012,10.6,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/5/2012,10.6,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/5/2012,10.7,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/5/2012,10.7,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/4/2012,10.8,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/4/2012,10.8,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/4/2012,10.9,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/4/2012,10.9,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/4/2012,10.9,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/3/2012,11.1,FM,2,142.4,134,17.04196385
2012,5/14/2012,5/3/2012,11.1,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/3/2012,11.1,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/3/2012,11.2,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/3/2012,11.2,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/3/2012,11.2,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/3/2012,11.3,FM,2,142.4,134,17.04196385
2012,5/14/2012,5/3/2012,11.3,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/3/2012,11.3,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/3/2012,11.3,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/2/2012,11.4,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/2/2012,11.4,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/2/2012,11.4,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/2/2012,11.5,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/2/2012,11.5,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/2/2012,11.6,FM,2,69.9,134,17.04196385
2012,5/14/2012,5/2/2012,11.6,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/2/2012,11.6,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/1/2012,11.7,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/1/2012,11.7,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/1/2012,11.7,FM,2,69.9,134,17.04196385
2012,5/14/2012,5/1/2012,11.8,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/1/2012,11.8,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/1/2012,11.8,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/1/2012,11.8,FM,2,75.4,134,17.04196385
2012,5/14/2012,5/1/2012,11.8,FM,2,71.2,134,17.04196385
